safra,estagio,parcela,dose,bloco,atributo,valor
2023_2024,V6,118,50,2,rgb_glcm_inertia,2.28803
2023_2024,V6,118,50,2,rgb_glcm_cluster_shade,53.8873
2023_2024,V6,118,50,2,rgb_glcm_cluster_prominence,5390.16
2023_2024,V6,118,50,2,rgb_glcm_homogeneity,0.598646
2023_2024,V6,118,50,2,rgb_glcmw3_asm,0.345546
2023_2024,V6,118,50,2,rgb_glcmw3_contrast,0.618406
2023_2024,V6,118,50,2,rgb_glcmw3_entropy,1.26999
2023_2024,V6,118,50,2,rgb_glcmw3_correlation,0.520415
2023_2024,V6,118,50,2,rgb_glcmw3_homogeneity,0.762946
2023_2024,V6,118,50,2,rgb_glcmw5_asm,0.22291
2023_2024,V6,118,50,2,rgb_glcmw5_contrast,0.617111
2023_2024,V6,118,50,2,rgb_glcmw5_entropy,1.7983
2023_2024,V6,118,50,2,rgb_glcmw5_correlation,0.67961
2023_2024,V6,118,50,2,rgb_glcmw5_homogeneity,0.763042
2023_2024,V6,118,50,2,rgb_glcmw7_asm,0.170435
2023_2024,V6,118,50,2,rgb_glcmw7_contrast,0.61542
2023_2024,V6,118,50,2,rgb_glcmw7_entropy,2.09879
2023_2024,V6,118,50,2,rgb_glcmw7_correlation,0.746321
2023_2024,V6,118,50,2,rgb_glcmw7_homogeneity,0.763163
2023_2024,V6,126,50,3,NDVI,0.554856
2023_2024,V6,126,50,3,GNDVI,0.254065
2023_2024,V6,126,50,3,NDRE,0.128631
2023_2024,V6,126,50,3,CIrededge,0.300855
2023_2024,V6,126,50,3,SAVI,0.520058
2023_2024,V6,126,50,3,EVI,0.963772
2023_2024,V6,126,50,3,VARI,0.526467
2023_2024,V6,126,50,3,TGI,0.212709
2023_2024,V6,126,50,3,spec_mean,0.387997
2023_2024,V6,126,50,3,spec_std,0.225404
2023_2024,V6,126,50,3,spec_p10,0.121359
2023_2024,V6,126,50,3,spec_p50,0.351825
2023_2024,V6,126,50,3,spec_p90,0.70993
2023_2024,V6,126,50,3,glcm_asm,0.0137334
2023_2024,V6,126,50,3,glcm_contrast,2.44765
2023_2024,V6,126,50,3,glcm_correlation,0.921602
2023_2024,V6,126,50,3,glcm_variance,15.6104
2023_2024,V6,126,50,3,glcm_idm,0.551542
2023_2024,V6,126,50,3,glcm_sum_average,15.2462
2023_2024,V6,126,50,3,glcm_sum_variance,200.912
2023_2024,V6,126,50,3,glcm_sum_entropy,3.37531
2023_2024,V6,126,50,3,glcm_entropy,4.48802
2023_2024,V6,126,50,3,glcm_diff_entropy,1.3765
2023_2024,V6,126,50,3,glcm_imc1,-0.346272
2023_2024,V6,126,50,3,glcm_imc2,0.920506
2023_2024,V6,126,50,3,glcm_mcc,0.925122
2023_2024,V6,126,50,3,glcm_dissimilarity,1.14355
2023_2024,V6,126,50,3,glcm_inertia,2.44765
2023_2024,V6,126,50,3,glcm_cluster_shade,-78.0688
2023_2024,V6,126,50,3,glcm_cluster_prominence,7767.48
2023_2024,V6,126,50,3,glcm_homogeneity,0.593264
2023_2024,V6,126,50,3,glcmw3_asm,0.343914
2023_2024,V6,126,50,3,glcmw3_contrast,0.659178
2023_2024,V6,126,50,3,glcmw3_entropy,1.28684
2023_2024,V6,126,50,3,glcmw3_correlation,0.587292
2023_2024,V6,126,50,3,glcmw3_homogeneity,0.753117
2023_2024,V6,126,50,3,glcmw5_asm,0.220188
2023_2024,V6,126,50,3,glcmw5_contrast,0.66335
2023_2024,V6,126,50,3,glcmw5_entropy,1.84177
2023_2024,V6,126,50,3,glcmw5_correlation,0.739399
2023_2024,V6,126,50,3,glcmw5_homogeneity,0.752225
2023_2024,V6,126,50,3,glcmw7_asm,0.166033
2023_2024,V6,126,50,3,glcmw7_contrast,0.665566
2023_2024,V6,126,50,3,glcmw7_entropy,2.17248
2023_2024,V6,126,50,3,glcmw7_correlation,0.799477
2023_2024,V6,126,50,3,glcmw7_homogeneity,0.751645
2023_2024,V6,126,50,3,rgb_glcm_asm,0.0155005
2023_2024,V6,126,50,3,rgb_glcm_contrast,2.48193
2023_2024,V6,126,50,3,rgb_glcm_correlation,0.903641
2023_2024,V6,126,50,3,rgb_glcm_variance,12.8786
2023_2024,V6,126,50,3,rgb_glcm_idm,0.54702
2023_2024,V6,126,50,3,rgb_glcm_sum_average,13.9112
2023_2024,V6,126,50,3,rgb_glcm_sum_variance,161.478
2023_2024,V6,126,50,3,rgb_glcm_sum_entropy,3.30712
2023_2024,V6,126,50,3,rgb_glcm_entropy,4.44
2023_2024,V6,126,50,3,rgb_glcm_diff_entropy,1.37712
2023_2024,V6,126,50,3,rgb_glcm_imc1,-0.320942
2023_2024,V6,126,50,3,rgb_glcm_imc2,0.903788
2023_2024,V6,126,50,3,rgb_glcm_mcc,0.904076
2023_2024,V6,126,50,3,rgb_glcm_dissimilarity,1.15436
2023_2024,V6,126,50,3,rgb_glcm_inertia,2.48193
2023_2024,V6,126,50,3,rgb_glcm_cluster_shade,-11.5353
2023_2024,V6,126,50,3,rgb_glcm_cluster_prominence,5899.56
2023_2024,V6,126,50,3,rgb_glcm_homogeneity,0.588482
2023_2024,V6,126,50,3,rgb_glcmw3_asm,0.332702
2023_2024,V6,126,50,3,rgb_glcmw3_contrast,0.657017
2023_2024,V6,126,50,3,rgb_glcmw3_entropy,1.30824
2023_2024,V6,126,50,3,rgb_glcmw3_correlation,0.523179
2023_2024,V6,126,50,3,rgb_glcmw3_homogeneity,0.754106
2023_2024,V6,126,50,3,rgb_glcmw5_asm,0.213649
2023_2024,V6,126,50,3,rgb_glcmw5_contrast,0.658383
2023_2024,V6,126,50,3,rgb_glcmw5_entropy,1.84687
2023_2024,V6,126,50,3,rgb_glcmw5_correlation,0.678198
2023_2024,V6,126,50,3,rgb_glcmw5_homogeneity,0.753854
2023_2024,V6,126,50,3,rgb_glcmw7_asm,0.162506
2023_2024,V6,126,50,3,rgb_glcmw7_contrast,0.659379
2023_2024,V6,126,50,3,rgb_glcmw7_entropy,2.15714
2023_2024,V6,126,50,3,rgb_glcmw7_correlation,0.750503
2023_2024,V6,126,50,3,rgb_glcmw7_homogeneity,0.753514
2023_2024,V6,131,50,4,NDVI,0.536064
2023_2024,V6,131,50,4,GNDVI,0.288891
2023_2024,V6,131,50,4,NDRE,0.140329
2023_2024,V6,131,50,4,CIrededge,0.333904
2023_2024,V6,131,50,4,SAVI,0.492599
2023_2024,V6,131,50,4,EVI,0.728358
2023_2024,V6,131,50,4,VARI,0.432329
2023_2024,V6,131,50,4,TGI,0.175802
2023_2024,V6,131,50,4,spec_mean,0.353728
2023_2024,V6,131,50,4,spec_std,0.219221
2023_2024,V6,131,50,4,spec_p10,0.113996
2023_2024,V6,131,50,4,spec_p50,0.3024
2023_2024,V6,131,50,4,spec_p90,0.674494
2023_2024,V6,131,50,4,glcm_asm,0.0134618
2023_2024,V6,131,50,4,glcm_contrast,2.58412
2023_2024,V6,131,50,4,glcm_correlation,0.919431
2023_2024,V6,131,50,4,glcm_variance,16.0368
2023_2024,V6,131,50,4,glcm_idm,0.546341
2023_2024,V6,131,50,4,glcm_sum_average,14.886
2023_2024,V6,131,50,4,glcm_sum_variance,193.887
2023_2024,V6,131,50,4,glcm_sum_entropy,3.3828
2023_2024,V6,131,50,4,glcm_entropy,4.51776
2023_2024,V6,131,50,4,glcm_diff_entropy,1.39875
2023_2024,V6,131,50,4,glcm_imc1,-0.339842
2023_2024,V6,131,50,4,glcm_imc2,0.917988
2023_2024,V6,131,50,4,glcm_mcc,0.921842
2023_2024,V6,131,50,4,glcm_dissimilarity,1.17258
2023_2024,V6,131,50,4,glcm_inertia,2.58412
2023_2024,V6,131,50,4,glcm_cluster_shade,-58.9879
2023_2024,V6,131,50,4,glcm_cluster_prominence,8072.57
2023_2024,V6,131,50,4,glcm_homogeneity,0.589089
2023_2024,V6,131,50,4,glcmw3_asm,0.341216
2023_2024,V6,131,50,4,glcmw3_contrast,0.687197
2023_2024,V6,131,50,4,glcmw3_entropy,1.29699
2023_2024,V6,131,50,4,glcmw3_correlation,0.595261
2023_2024,V6,131,50,4,glcmw3_homogeneity,0.749827
2023_2024,V6,131,50,4,glcmw5_asm,0.219461
2023_2024,V6,131,50,4,glcmw5_contrast,0.689779
2023_2024,V6,131,50,4,glcmw5_entropy,1.85455
2023_2024,V6,131,50,4,glcmw5_correlation,0.739795
2023_2024,V6,131,50,4,glcmw5_homogeneity,0.749246
2023_2024,V6,131,50,4,glcmw7_asm,0.166224
2023_2024,V6,131,50,4,glcmw7_contrast,0.692202
2023_2024,V6,131,50,4,glcmw7_entropy,2.18869
2023_2024,V6,131,50,4,glcmw7_correlation,0.797797
2023_2024,V6,131,50,4,glcmw7_homogeneity,0.748691
2023_2024,V6,131,50,4,rgb_glcm_asm,0.0153808
2023_2024,V6,131,50,4,rgb_glcm_contrast,2.5415
2023_2024,V6,131,50,4,rgb_glcm_correlation,0.901977
2023_2024,V6,131,50,4,rgb_glcm_variance,12.9638
2023_2024,V6,131,50,4,rgb_glcm_idm,0.5421
2023_2024,V6,131,50,4,rgb_glcm_sum_average,13.4407
2023_2024,V6,131,50,4,rgb_glcm_sum_variance,152.076
2023_2024,V6,131,50,4,rgb_glcm_sum_entropy,3.3035
2023_2024,V6,131,50,4,rgb_glcm_entropy,4.44631
2023_2024,V6,131,50,4,rgb_glcm_diff_entropy,1.387
2023_2024,V6,131,50,4,rgb_glcm_imc1,-0.316964
2023_2024,V6,131,50,4,rgb_glcm_imc2,0.901467
2023_2024,V6,131,50,4,rgb_glcm_mcc,0.902377
2023_2024,V6,131,50,4,rgb_glcm_dissimilarity,1.17173
2023_2024,V6,131,50,4,rgb_glcm_inertia,2.5415
2023_2024,V6,131,50,4,rgb_glcm_cluster_shade,6.69255
2023_2024,V6,131,50,4,rgb_glcm_cluster_prominence,5979.47
2023_2024,V6,131,50,4,rgb_glcm_homogeneity,0.584675
2023_2024,V6,131,50,4,rgb_glcmw3_asm,0.331414
2023_2024,V6,131,50,4,rgb_glcmw3_contrast,0.664845
2023_2024,V6,131,50,4,rgb_glcmw3_entropy,1.31234
2023_2024,V6,131,50,4,rgb_glcmw3_correlation,0.545435
2023_2024,V6,131,50,4,rgb_glcmw3_homogeneity,0.752854
2023_2024,V6,131,50,4,rgb_glcmw5_asm,0.210297
2023_2024,V6,131,50,4,rgb_glcmw5_contrast,0.663421
2023_2024,V6,131,50,4,rgb_glcmw5_entropy,1.85986
2023_2024,V6,131,50,4,rgb_glcmw5_correlation,0.695529
2023_2024,V6,131,50,4,rgb_glcmw5_homogeneity,0.752887
2023_2024,V6,131,50,4,rgb_glcmw7_asm,0.15913
2023_2024,V6,131,50,4,rgb_glcmw7_contrast,0.663532
2023_2024,V6,131,50,4,rgb_glcmw7_entropy,2.17373
2023_2024,V6,131,50,4,rgb_glcmw7_correlation,0.759971
2023_2024,V6,131,50,4,rgb_glcmw7_homogeneity,0.752824
2023_2024,V6,43,100,1,NDVI,0.513408
2023_2024,V6,43,100,1,GNDVI,0.332794
2023_2024,V6,43,100,1,NDRE,0.136535
2023_2024,V6,43,100,1,CIrededge,0.321882
2023_2024,V6,43,100,1,SAVI,0.494026
2023_2024,V6,43,100,1,EVI,0.717066
2023_2024,V6,43,100,1,VARI,0.314899
2023_2024,V6,43,100,1,TGI,0.164972
2023_2024,V6,43,100,1,spec_mean,0.384876
2023_2024,V6,43,100,1,spec_std,0.228108
2023_2024,V6,43,100,1,spec_p10,0.13572
2023_2024,V6,43,100,1,spec_p50,0.333005
2023_2024,V6,43,100,1,spec_p90,0.723647
2023_2024,V6,43,100,1,glcm_asm,0.0122807
2023_2024,V6,43,100,1,glcm_contrast,3.02487
2023_2024,V6,43,100,1,glcm_correlation,0.902468
2023_2024,V6,43,100,1,glcm_variance,15.5071
2023_2024,V6,43,100,1,glcm_idm,0.509577
2023_2024,V6,43,100,1,glcm_sum_average,15.8043
2023_2024,V6,43,100,1,glcm_sum_variance,213.586
2023_2024,V6,43,100,1,glcm_sum_entropy,3.37115
2023_2024,V6,43,100,1,glcm_entropy,4.58427
2023_2024,V6,43,100,1,glcm_diff_entropy,1.45806
2023_2024,V6,43,100,1,glcm_imc1,-0.306805
2023_2024,V6,43,100,1,glcm_imc2,0.900063
2023_2024,V6,43,100,1,glcm_mcc,0.903186
2023_2024,V6,43,100,1,glcm_dissimilarity,1.30112
2023_2024,V6,43,100,1,glcm_inertia,3.02487
2023_2024,V6,43,100,1,glcm_cluster_shade,-109.364
2023_2024,V6,43,100,1,glcm_cluster_prominence,7482.97
2023_2024,V6,43,100,1,glcm_homogeneity,0.558891
2023_2024,V6,43,100,1,glcmw3_asm,0.305424
2023_2024,V6,43,100,1,glcmw3_contrast,0.790385
2023_2024,V6,43,100,1,glcmw3_entropy,1.38205
2023_2024,V6,43,100,1,glcmw3_correlation,0.635015
2023_2024,V6,43,100,1,glcmw3_homogeneity,0.724895
2023_2024,V6,43,100,1,glcmw5_asm,0.185565
2023_2024,V6,43,100,1,glcmw5_contrast,0.788353
2023_2024,V6,43,100,1,glcmw5_entropy,1.96315
2023_2024,V6,43,100,1,glcmw5_correlation,0.760308
2023_2024,V6,43,100,1,glcmw5_homogeneity,0.725196
2023_2024,V6,43,100,1,glcmw7_asm,0.137551
2023_2024,V6,43,100,1,glcmw7_contrast,0.785142
2023_2024,V6,43,100,1,glcmw7_entropy,2.29535
2023_2024,V6,43,100,1,glcmw7_correlation,0.803244
2023_2024,V6,43,100,1,glcmw7_homogeneity,0.725664
2023_2024,V6,43,100,1,rgb_glcm_asm,0.0192362
2023_2024,V6,43,100,1,rgb_glcm_contrast,2.0053
2023_2024,V6,43,100,1,rgb_glcm_correlation,0.9074
2023_2024,V6,43,100,1,rgb_glcm_variance,10.8277
2023_2024,V6,43,100,1,rgb_glcm_idm,0.576457
2023_2024,V6,43,100,1,rgb_glcm_sum_average,12.0291
2023_2024,V6,43,100,1,rgb_glcm_sum_variance,118.974
2023_2024,V6,43,100,1,rgb_glcm_sum_entropy,3.21616
2023_2024,V6,43,100,1,rgb_glcm_entropy,4.24857
2023_2024,V6,43,100,1,rgb_glcm_diff_entropy,1.28927
2023_2024,V6,43,100,1,rgb_glcm_imc1,-0.337245
2023_2024,V6,43,100,1,rgb_glcm_imc2,0.906391
2023_2024,V6,43,100,1,rgb_glcm_mcc,0.907987
2023_2024,V6,43,100,1,rgb_glcm_dissimilarity,1.03255
2023_2024,V6,43,100,1,rgb_glcm_inertia,2.0053
2023_2024,V6,43,100,1,rgb_glcm_cluster_shade,89.1373
2023_2024,V6,43,100,1,rgb_glcm_cluster_prominence,5100.24
2023_2024,V6,43,100,1,rgb_glcm_homogeneity,0.611751
2023_2024,V6,43,100,1,rgb_glcmw3_asm,0.356954
2023_2024,V6,43,100,1,rgb_glcmw3_contrast,0.554912
2023_2024,V6,43,100,1,rgb_glcmw3_entropy,1.23502
2023_2024,V6,43,100,1,rgb_glcmw3_correlation,0.508448
2023_2024,V6,43,100,1,rgb_glcmw3_homogeneity,0.775165
2023_2024,V6,43,100,1,rgb_glcmw5_asm,0.232177
2023_2024,V6,43,100,1,rgb_glcmw5_contrast,0.552228
2023_2024,V6,43,100,1,rgb_glcmw5_entropy,1.74741
2023_2024,V6,43,100,1,rgb_glcmw5_correlation,0.67684
2023_2024,V6,43,100,1,rgb_glcmw5_homogeneity,0.77564
2023_2024,V6,43,100,1,rgb_glcmw7_asm,0.178955
2023_2024,V6,43,100,1,rgb_glcmw7_contrast,0.55099
2023_2024,V6,43,100,1,rgb_glcmw7_entropy,2.03387
2023_2024,V6,43,100,1,rgb_glcmw7_correlation,0.744815
2023_2024,V6,43,100,1,rgb_glcmw7_homogeneity,0.775938
2023_2024,V6,117,100,2,NDVI,0.514226
2023_2024,V6,117,100,2,GNDVI,0.296826
2023_2024,V6,117,100,2,NDRE,0.131729
2023_2024,V6,117,100,2,CIrededge,0.308747
2023_2024,V6,117,100,2,SAVI,0.495374
2023_2024,V6,117,100,2,EVI,0.9734
2023_2024,V6,117,100,2,VARI,0.371769
2023_2024,V6,117,100,2,TGI,0.186643
2023_2024,V6,117,100,2,spec_mean,0.393931
2023_2024,V6,117,100,2,spec_std,0.224996
2023_2024,V6,117,100,2,spec_p10,0.141204
2023_2024,V6,117,100,2,spec_p50,0.353004
2023_2024,V6,117,100,2,spec_p90,0.717461
2023_2024,V6,117,100,2,glcm_asm,0.0118546
2023_2024,V6,117,100,2,glcm_contrast,3.06122
2023_2024,V6,117,100,2,glcm_correlation,0.902009
2023_2024,V6,117,100,2,glcm_variance,15.62
2023_2024,V6,117,100,2,glcm_idm,0.50961
2023_2024,V6,117,100,2,glcm_sum_average,15.2691
2023_2024,V6,117,100,2,glcm_sum_variance,200.713
2023_2024,V6,117,100,2,glcm_sum_entropy,3.38242
2023_2024,V6,117,100,2,glcm_entropy,4.59983
2023_2024,V6,117,100,2,glcm_diff_entropy,1.46563
2023_2024,V6,117,100,2,glcm_imc1,-0.307759
2023_2024,V6,117,100,2,glcm_imc2,0.901296
2023_2024,V6,117,100,2,glcm_mcc,0.902739
2023_2024,V6,117,100,2,glcm_dissimilarity,1.30762
2023_2024,V6,117,100,2,glcm_inertia,3.06122
2023_2024,V6,117,100,2,glcm_cluster_shade,-46.3643
2023_2024,V6,117,100,2,glcm_cluster_prominence,7358.59
2023_2024,V6,117,100,2,glcm_homogeneity,0.559585
2023_2024,V6,117,100,2,glcmw3_asm,0.310507
2023_2024,V6,117,100,2,glcmw3_contrast,0.795637
2023_2024,V6,117,100,2,glcmw3_entropy,1.37774
2023_2024,V6,117,100,2,glcmw3_correlation,0.635065
2023_2024,V6,117,100,2,glcmw3_homogeneity,0.723597
2023_2024,V6,117,100,2,glcmw5_asm,0.191869
2023_2024,V6,117,100,2,glcmw5_contrast,0.794646
2023_2024,V6,117,100,2,glcmw5_entropy,1.95968
2023_2024,V6,117,100,2,glcmw5_correlation,0.762061
2023_2024,V6,117,100,2,glcmw5_homogeneity,0.723575
2023_2024,V6,117,100,2,glcmw7_asm,0.143496
2023_2024,V6,117,100,2,glcmw7_contrast,0.792104
2023_2024,V6,117,100,2,glcmw7_entropy,2.29733
2023_2024,V6,117,100,2,glcmw7_correlation,0.80535
2023_2024,V6,117,100,2,glcmw7_homogeneity,0.724022
2023_2024,V6,117,100,2,rgb_glcm_asm,0.0177813
2023_2024,V6,117,100,2,rgb_glcm_contrast,2.17397
2023_2024,V6,117,100,2,rgb_glcm_correlation,0.907133
2023_2024,V6,117,100,2,rgb_glcm_variance,11.7048
2023_2024,V6,117,100,2,rgb_glcm_idm,0.56559
2023_2024,V6,117,100,2,rgb_glcm_sum_average,12.4406
2023_2024,V6,117,100,2,rgb_glcm_sum_variance,128.953
2023_2024,V6,117,100,2,rgb_glcm_sum_entropy,3.25871
2023_2024,V6,117,100,2,rgb_glcm_entropy,4.3282
2023_2024,V6,117,100,2,rgb_glcm_diff_entropy,1.32235
2023_2024,V6,117,100,2,rgb_glcm_imc1,-0.332483
2023_2024,V6,117,100,2,rgb_glcm_imc2,0.906643
2023_2024,V6,117,100,2,rgb_glcm_mcc,0.907336
2023_2024,V6,117,100,2,rgb_glcm_dissimilarity,1.07689
2023_2024,V6,117,100,2,rgb_glcm_inertia,2.17397
2023_2024,V6,117,100,2,rgb_glcm_cluster_shade,75.0329
2023_2024,V6,117,100,2,rgb_glcm_cluster_prominence,5460.75
2023_2024,V6,117,100,2,rgb_glcm_homogeneity,0.60306
2023_2024,V6,117,100,2,rgb_glcmw3_asm,0.350691
2023_2024,V6,117,100,2,rgb_glcmw3_contrast,0.593184
2023_2024,V6,117,100,2,rgb_glcmw3_entropy,1.25517
2023_2024,V6,117,100,2,rgb_glcmw3_correlation,0.517546
2023_2024,V6,117,100,2,rgb_glcmw3_homogeneity,0.767254
2023_2024,V6,117,100,2,rgb_glcmw5_asm,0.227342
2023_2024,V6,117,100,2,rgb_glcmw5_contrast,0.592072
2023_2024,V6,117,100,2,rgb_glcmw5_entropy,1.775
2023_2024,V6,117,100,2,rgb_glcmw5_correlation,0.682045
2023_2024,V6,117,100,2,rgb_glcmw5_homogeneity,0.767417
2023_2024,V6,117,100,2,rgb_glcmw7_asm,0.173926
2023_2024,V6,117,100,2,rgb_glcmw7_contrast,0.591741
2023_2024,V6,117,100,2,rgb_glcmw7_entropy,2.07188
2023_2024,V6,117,100,2,rgb_glcmw7_correlation,0.754039
2023_2024,V6,117,100,2,rgb_glcmw7_homogeneity,0.767435
2023_2024,V6,122,100,3,NDVI,0.52467
2023_2024,V6,122,100,3,GNDVI,0.273262
2023_2024,V6,122,100,3,NDRE,0.142149
2023_2024,V6,122,100,3,CIrededge,0.33779
2023_2024,V6,122,100,3,SAVI,0.497201
2023_2024,V6,122,100,3,EVI,0.827558
2023_2024,V6,122,100,3,VARI,0.433633
2023_2024,V6,122,100,3,TGI,0.192988
2023_2024,V6,122,100,3,spec_mean,0.383445
2023_2024,V6,122,100,3,spec_std,0.221417
2023_2024,V6,122,100,3,spec_p10,0.136391
2023_2024,V6,122,100,3,spec_p50,0.340397
2023_2024,V6,122,100,3,spec_p90,0.70611
2023_2024,V6,122,100,3,glcm_asm,0.0127598
2023_2024,V6,122,100,3,glcm_contrast,2.81672
2023_2024,V6,122,100,3,glcm_correlation,0.90846
2023_2024,V6,122,100,3,glcm_variance,15.3852
2023_2024,V6,122,100,3,glcm_idm,0.527568
2023_2024,V6,122,100,3,glcm_sum_average,15.3088
2023_2024,V6,122,100,3,glcm_sum_variance,201.187
2023_2024,V6,122,100,3,glcm_sum_entropy,3.37305
2023_2024,V6,122,100,3,glcm_entropy,4.55799
2023_2024,V6,122,100,3,glcm_diff_entropy,1.43036
2023_2024,V6,122,100,3,glcm_imc1,-0.318101
2023_2024,V6,122,100,3,glcm_imc2,0.906461
2023_2024,V6,122,100,3,glcm_mcc,0.909854
2023_2024,V6,122,100,3,glcm_dissimilarity,1.23803
2023_2024,V6,122,100,3,glcm_inertia,2.81672
2023_2024,V6,122,100,3,glcm_cluster_shade,-85.5839
2023_2024,V6,122,100,3,glcm_cluster_prominence,7501.3
2023_2024,V6,122,100,3,glcm_homogeneity,0.57323
2023_2024,V6,122,100,3,glcmw3_asm,0.319968
2023_2024,V6,122,100,3,glcmw3_contrast,0.739669
2023_2024,V6,122,100,3,glcmw3_entropy,1.34555
2023_2024,V6,122,100,3,glcmw3_correlation,0.613995
2023_2024,V6,122,100,3,glcmw3_homogeneity,0.73701
2023_2024,V6,122,100,3,glcmw5_asm,0.196407
2023_2024,V6,122,100,3,glcmw5_contrast,0.740892
2023_2024,V6,122,100,3,glcmw5_entropy,1.92036
2023_2024,V6,122,100,3,glcmw5_correlation,0.757469
2023_2024,V6,122,100,3,glcmw5_homogeneity,0.736667
2023_2024,V6,122,100,3,glcmw7_asm,0.144472
2023_2024,V6,122,100,3,glcmw7_contrast,0.739643
2023_2024,V6,122,100,3,glcmw7_entropy,2.25738
2023_2024,V6,122,100,3,glcmw7_correlation,0.808475
2023_2024,V6,122,100,3,glcmw7_homogeneity,0.736963
2023_2024,V6,122,100,3,rgb_glcm_asm,0.0171657
2023_2024,V6,122,100,3,rgb_glcm_contrast,2.20513
2023_2024,V6,122,100,3,rgb_glcm_correlation,0.90813
2023_2024,V6,122,100,3,rgb_glcm_variance,12.0013
2023_2024,V6,122,100,3,rgb_glcm_idm,0.564774
2023_2024,V6,122,100,3,rgb_glcm_sum_average,12.4171
2023_2024,V6,122,100,3,rgb_glcm_sum_variance,129.519
2023_2024,V6,122,100,3,rgb_glcm_sum_entropy,3.26733
2023_2024,V6,122,100,3,rgb_glcm_entropy,4.34343
2023_2024,V6,122,100,3,rgb_glcm_diff_entropy,1.32989
2023_2024,V6,122,100,3,rgb_glcm_imc1,-0.333667
2023_2024,V6,122,100,3,rgb_glcm_imc2,0.907956
2023_2024,V6,122,100,3,rgb_glcm_mcc,0.9085
2023_2024,V6,122,100,3,rgb_glcm_dissimilarity,1.08271
2023_2024,V6,122,100,3,rgb_glcm_inertia,2.20513
2023_2024,V6,122,100,3,rgb_glcm_cluster_shade,71.0595
2023_2024,V6,122,100,3,rgb_glcm_cluster_prominence,5562.37
2023_2024,V6,122,100,3,rgb_glcm_homogeneity,0.602923
2023_2024,V6,122,100,3,rgb_glcmw3_asm,0.345653
2023_2024,V6,122,100,3,rgb_glcmw3_contrast,0.599243
2023_2024,V6,122,100,3,rgb_glcmw3_entropy,1.27015
2023_2024,V6,122,100,3,rgb_glcmw3_correlation,0.524613
2023_2024,V6,122,100,3,rgb_glcmw3_homogeneity,0.76555
2023_2024,V6,122,100,3,rgb_glcmw5_asm,0.222175
2023_2024,V6,122,100,3,rgb_glcmw5_contrast,0.599097
2023_2024,V6,122,100,3,rgb_glcmw5_entropy,1.7982
2023_2024,V6,122,100,3,rgb_glcmw5_correlation,0.688968
2023_2024,V6,122,100,3,rgb_glcmw5_homogeneity,0.765545
2023_2024,V6,122,100,3,rgb_glcmw7_asm,0.168859
2023_2024,V6,122,100,3,rgb_glcmw7_contrast,0.598221
2023_2024,V6,122,100,3,rgb_glcmw7_entropy,2.10022
2023_2024,V6,122,100,3,rgb_glcmw7_correlation,0.75734
2023_2024,V6,122,100,3,rgb_glcmw7_homogeneity,0.765532
2023_2024,V6,130,100,4,NDVI,0.553628
2023_2024,V6,130,100,4,GNDVI,0.280774
2023_2024,V6,130,100,4,NDRE,0.154459
2023_2024,V6,130,100,4,CIrededge,0.375153
2023_2024,V6,130,100,4,SAVI,0.494585
2023_2024,V6,130,100,4,EVI,0.799508
2023_2024,V6,130,100,4,VARI,0.489539
2023_2024,V6,130,100,4,TGI,0.170691
2023_2024,V6,130,100,4,spec_mean,0.3303
2023_2024,V6,130,100,4,spec_std,0.210556
2023_2024,V6,130,100,4,spec_p10,0.105242
2023_2024,V6,130,100,4,spec_p50,0.280758
2023_2024,V6,130,100,4,spec_p90,0.63912
2023_2024,V6,130,100,4,glcm_asm,0.0138241
2023_2024,V6,130,100,4,glcm_contrast,2.48602
2023_2024,V6,130,100,4,glcm_correlation,0.920195
2023_2024,V6,130,100,4,glcm_variance,15.5756
2023_2024,V6,130,100,4,glcm_idm,0.552863
2023_2024,V6,130,100,4,glcm_sum_average,14.4968
2023_2024,V6,130,100,4,glcm_sum_variance,183.505
2023_2024,V6,130,100,4,glcm_sum_entropy,3.37528
2023_2024,V6,130,100,4,glcm_entropy,4.49475
2023_2024,V6,130,100,4,glcm_diff_entropy,1.3845
2023_2024,V6,130,100,4,glcm_imc1,-0.344244
2023_2024,V6,130,100,4,glcm_imc2,0.91963
2023_2024,V6,130,100,4,glcm_mcc,0.922522
2023_2024,V6,130,100,4,glcm_dissimilarity,1.147
2023_2024,V6,130,100,4,glcm_inertia,2.48602
2023_2024,V6,130,100,4,glcm_cluster_shade,-23.935
2023_2024,V6,130,100,4,glcm_cluster_prominence,7642.9
2023_2024,V6,130,100,4,glcm_homogeneity,0.594717
2023_2024,V6,130,100,4,glcmw3_asm,0.345854
2023_2024,V6,130,100,4,glcmw3_contrast,0.664125
2023_2024,V6,130,100,4,glcmw3_entropy,1.28326
2023_2024,V6,130,100,4,glcmw3_correlation,0.597804
2023_2024,V6,130,100,4,glcmw3_homogeneity,0.753304
2023_2024,V6,130,100,4,glcmw5_asm,0.222669
2023_2024,V6,130,100,4,glcmw5_contrast,0.665485
2023_2024,V6,130,100,4,glcmw5_entropy,1.83821
2023_2024,V6,130,100,4,glcmw5_correlation,0.746148
2023_2024,V6,130,100,4,glcmw5_homogeneity,0.75292
2023_2024,V6,130,100,4,glcmw7_asm,0.168252
2023_2024,V6,130,100,4,glcmw7_contrast,0.665543
2023_2024,V6,130,100,4,glcmw7_entropy,2.16967
