sample,parcela,medida,n_veg_pixels,NDVI,NDRE,CIrededge,SAVI,spec_mean,spec_std,spec_p10,spec_p50,spec_p90,glcm_asm,glcm_contrast,glcm_correlation,glcm_variance,glcm_idm,glcm_sum_average,glcm_sum_variance,glcm_sum_entropy,glcm_entropy,glcm_diff_entropy,glcm_imc1,glcm_imc2,glcm_mcc,glcm_dissimilarity,glcm_inertia,glcm_cluster_shade,glcm_cluster_prominence,glcm_homogeneity,glcmw3_asm,glcmw3_contrast,glcmw3_entropy,glcmw3_correlation,glcmw3_homogeneity,glcmw5_asm,glcmw5_contrast,glcmw5_entropy,glcmw5_correlation,glcmw5_homogeneity,glcmw7_asm,glcmw7_contrast,glcmw7_entropy,glcmw7_correlation,glcmw7_homogeneity,phys_CHL_total,phys_N_percent,phys_N_acumulado
V8_d200_b1,57,V8,43178,0.7196478247642517,0.2409811019897461,0.6562615036964417,0.6336097717285156,0.3664604127407074,0.27207788825035095,0.06029273569583893,0.32120317220687866,0.8060964345932007,0.019936101221779228,2.258997337641555,0.9462688491524538,21.021300510990898,0.6012468297164903,14.704728059317798,210.43513313797354,3.364140401200321,4.321250057957791,1.346066080618652,-0.4039896081080597,0.942240784325494,0.9479363609474262,1.02537558238939,2.258997337641555,-162.44779689160185,11537.558278109795,0.6359242160456442,0.4136107870828746,0.5962097904770283,1.1513767338920728,0.5073070811950087,0.7859975951264423,0.29250062068156757,0.5965346409198299,1.6546720208480854,0.6927556923285301,0.7858973894853798,0.23321013292745518,0.5967376214206987,1.9632398216697187,0.7788773363024227,0.7858525052012765,41.05833333333333,2.877,80.01895999999999
V8_d300_b1,71,V8,46395,0.711281955242157,0.23858115077018738,0.6463797688484192,0.6348594427108765,0.37591490149497986,0.2732526361942291,0.06571242958307266,0.33571892976760864,0.8177740573883057,0.019981435875197913,2.3321598193207937,0.9450099439628201,21.2052868034216,0.5980360750577081,15.06341404008369,219.40166597171518,3.3624449102579916,4.322771327244235,1.360497198195279,-0.40172657439938897,0.9413666903627635,0.9471196540677835,1.0433535930552962,2.3321598193207937,-199.20559515172386,11811.68617912308,0.633945966339301,0.40840168859431686,0.6166913581078912,1.164453523919828,0.5126451120509378,0.7817777392750518,0.2891460323692447,0.6168518678369005,1.6702916913593655,0.6917118877700399,0.7817073133468586,0.2317733263350965,0.6169203459072572,1.9793786738191783,0.7734854714909216,0.7816871288934619,35.08333333333334,3.3355,98.55290666666666
V8_d400_b1,85,V8,43324,0.654533326625824,0.19783006608486176,0.5072180032730103,0.5939534902572632,0.3981212377548218,0.263808935880661,0.08870967477560043,0.3648168444633484,0.813696026802063,0.01689776122021109,2.533311133836631,0.9376330293946725,20.30971770108263,0.5752286602821263,14.603215755283545,204.46907150955363,3.3887825623460617,4.413633210939329,1.3934754745766182,-0.3805886423850369,0.9350869703229859,0.9392167997808788,1.1121946578491837,2.533311133836631,-98.7504027840867,10642.511531836,0.6140455737109564,0.3787924349507159,0.6660797901663099,1.2298851605002525,0.5374836771382461,0.7681310756350659,0.2577484754928254,0.6667361350362663,1.7620487175882031,0.7135255055594771,0.767919304768251,0.2003982887505691,0.6671738346729603,2.084444265159232,0.7915587537181963,0.7677935219433373,26.8,3.563,77.91093333333333
V8_d400_b2,113,V8,41982,0.7030682563781738,0.21897312998771667,0.5782938003540039,0.6185681819915771,0.37587398290634155,0.2693268060684204,0.06777480989694595,0.3357278108596802,0.7932405471801758,0.01796587583474212,2.2516078546427973,0.9425492756026455,19.595991853497374,0.5949716957447698,14.730076052121332,205.09385071553478,3.373954744386789,4.366632750676741,1.345683946216117,-0.39222422632668325,0.9387355726700441,0.9439929132233852,1.0358741104824207,2.2516078546427973,-146.73518275626913,10480.283159445415,0.6302541883399053,0.39331731126900193,0.6006863929336181,1.1898096277275179,0.5255168278018452,0.7805583253528714,0.27008526539079813,0.6008897396926411,1.7081483614944615,0.7081065932366533,0.7805168472589956,0.21066270366937068,0.6010134003847809,2.0262719556337796,0.7891721908902889,0.7804414245343869,42.0,3.871,87.26782400000002
V8_d300_b2,114,V8,46034,0.759720504283905,0.26875847578048706,0.7714892029762268,0.6600700616836548,0.35736051201820374,0.27738094329833984,0.04683231562376022,0.31650838255882263,0.8117601275444031,0.018974047471967598,2.207275130791066,0.946192514442228,20.51085557889115,0.6090406607140617,15.19588183232295,219.77062881242645,3.3664912466911883,4.33226401117896,1.3352010533836542,-0.40012240012112005,0.9409967191734154,0.9473171544510736,1.0037081433506647,2.207275130791066,-191.11227489898715,11137.009491228826,0.6425176387088674,0.4138200921516749,0.5896491870601326,1.1481033877600473,0.5047983313389308,0.7879498105303309,0.29293259772748803,0.589968782561091,1.6508938449690949,0.6871875156873288,0.7878458798499808,0.23372818631543557,0.5902662382121473,1.9605462827978462,0.7713868153473147,0.7877451905512256,39.74166666666667,3.129,72.48432799999999
V8_d200_b2,116,V8,47007,0.7241539359092712,0.25747933983802795,0.7226153016090393,0.6398976445198059,0.3645051419734955,0.27413371205329895,0.05904156714677811,0.3223457634449005,0.824993371963501,0.019950304120462864,2.4232770044549685,0.9446690181392149,21.898011953237763,0.6047033232656183,15.040083671912152,221.5196774178363,3.3631445777348894,4.334861034802474,1.368981690395977,-0.3970060221464013,0.939780828455463,0.946260049803802,1.040981721406487,2.4232770044549685,-172.83407970338385,11976.616718491683,0.6394968165983794,0.4115758499727485,0.6373502720756421,1.156830615018039,0.5068010402865077,0.7841572841489121,0.2897725227379506,0.6376822610479453,1.664332130071846,0.6931285254691137,0.7840405678319242,0.23017314273481793,0.6380337251002435,1.9759940478205762,0.7770561768864592,0.7839628252166414,47.04166666666668,2.569,50.44145866666667
V8_d100_b2,117,V8,46800,0.7091717720031738,0.2419959008693695,0.6625690460205078,0.6200489401817322,0.35726356506347656,0.2676125764846802,0.060376837849617004,0.31013616919517517,0.8099298477172852,0.022023770795837463,2.492217020102162,0.9457442481781169,22.967307025702826,0.6003619195198202,13.927524098030688,201.4003662346446,3.3434154840872026,4.307772744765043,1.3829032031708244,-0.3978120614165572,0.9392808977960941,0.9477322979196703,1.0604571743310793,2.492217020102162,-48.30689478415087,12370.078549496013,0.6365297548003934,0.4167028431591261,0.6486343280255978,1.1551054283442515,0.5128416490318962,0.7809519953480599,0.2996245900721108,0.6486129472380401,1.6594259883577167,0.6906161798121622,0.7809625949758632,0.24244171066079562,0.6484765806685835,1.971618944821945,0.7739616553260664,0.7809979141719208,48.83333333333334,2.093,51.54361333333333
V8_d50_b2,118,V8,45518,0.6804711222648621,0.20491239428520203,0.5346400737762451,0.5996999740600586,0.37001004815101624,0.2656848132610321,0.07006185501813889,0.31993088126182556,0.8055744767189026,0.0206526061261398,2.4153294425321628,0.9455997394435048,22.1996128118517,0.5985867479736477,14.000217001482172,199.6118288730451,3.3593191508313236,4.318527856395985,1.3735871529725556,-0.40185542136233027,0.9412903500271004,0.9477099875125863,1.0534737371073446,2.4153294425321628,-42.26420317761517,11787.49017144537,0.6348723307857862,0.4103888718317985,0.6351538035734252,1.165789630945754,0.513057435209838,0.779812316002988,0.293025076981991,0.635208041026603,1.6713295607358722,0.6911571657939497,0.7798059049618129,0.2359531303311872,0.6351258632935517,1.9820510809768879,0.7736949246345585,0.779814273021188,39.99166666666667,2.079,32.992344
V8_d0_b2,119,V8,42081,0.625673234462738,0.16360726952552795,0.40309396386146545,0.5542987585067749,0.3818252384662628,0.25708261132240295,0.094893679022789,0.32894545793533325,0.7829881310462952,0.020081195540789652,2.745630090036439,0.9363231187442318,21.55908106527125,0.5799045906930043,13.019850385079536,176.8775946536448,3.35616058860749,4.371462772951369,1.4255660842343942,-0.3799591674311525,0.9334528865081699,0.9385050534615293,1.1339409647570622,2.745630090036439,93.99175125786024,11283.371444292883,0.6196947043990927,0.38762415072946393,0.7106869150715944,1.2228509750070917,0.5347131964674761,0.7662407147228759,0.26940846495443077,0.71126536407159,1.7510448568423624,0.7086263316901684,0.7660157679956532,0.21225785115958945,0.7118987984214282,2.074733154510527,0.7921264417200793,0.7658535805596942,33.10000000000001,2.387,19.52247733333333
V8_d200_b3,121,V8,47208,0.7402613759040833,0.266622394323349,0.756847083568573,0.6548808217048645,0.36525458097457886,0.2781558930873871,0.055107008665800095,0.3210303783416748,0.8285275101661682,0.02142318210513359,2.2664144030161735,0.9488702799166552,22.16337581359972,0.6099522041063173,15.191836690169424,226.73612980935255,3.3449366332874466,4.28835250654501,1.3444289835944159,-0.40564969521065763,0.9419145955062116,0.9504396460176191,1.01083934004239,2.2664144030161735,-228.9925346999429,12544.825079170801,0.6436752082155283,0.42107095281819396,0.5993058788044672,1.1353253008309805,0.4998991946803115,0.7882320531040039,0.3016888634582251,0.5993952414830663,1.6328088857802778,0.6835447501204748,0.7881849223710047,0.24324916984533715,0.5992649380118863,1.9399257689099374,0.7686311698757875,0.7881953111089439,46.85833333333333,3.059,79.37085333333333
V8_d100_b3,122,V8,44387,0.7250298261642456,0.24095192551612854,0.6543211936950684,0.638821542263031,0.36603593826293945,0.2749040722846985,0.05915641784667969,0.318586140871048,0.8222876191139221,0.021064039898447157,2.4693265789815895,0.9448453655121252,22.385485841798534,0.6019474593216173,14.675767997382732,215.32074884763867,3.351098816376956,4.322506996484741,1.3776838599554642,-0.3965026795095619,0.9391870953917664,0.9470285903816918,1.0523307152473558,2.4693265789815895,-157.55631605581777,12316.581410355488,0.6374229203540926,0.4147659479486212,0.6435370906704003,1.1566591811227132,0.5037242194922008,0.7826469890041254,0.2970709136626739,0.6437088126885642,1.6617449235929698,0.6825867396990077,0.7826575455940055,0.2399385442334551,0.6435216745956471,1.9722093790207618,0.7651433903351259,0.7826817655869576,46.05833333333334,2.044,38.29093333333334
V8_d0_b3,123,V8,44477,0.6299035549163818,0.17053192853927612,0.4220317602157593,0.5615653991699219,0.3840862810611725,0.2561734914779663,0.09222109615802765,0.3395872414112091,0.7866936326026917,0.021194944267577634,2.701684360841468,0.9399354581131824,22.489844056842806,0.5772160282057626,12.874872707254806,178.0129347857194,3.3483180877171064,4.349064679378097,1.4199327521720795,-0.38309937573476,0.9341621431262949,0.9419143779313817,1.1325014923964187,2.701684360841468,123.10331546419837,12110.39504478388,0.6170085339308272,0.3954511908299774,0.7019293399979277,1.208558245395812,0.5244390851473193,0.7667126915210872,0.28029576343858775,0.7023772426117414,1.727146385838426,0.6939720823619083,0.7666146724720073,0.22489679785809202,0.7028111952883566,2.0443440845799996,0.776191328795833,0.7664807377848692,33.45,2.359,20.42579466666666
V8_d400_b3,124,V8,48518,0.7280946373939514,0.24945618212223053,0.6892210841178894,0.6455639004707336,0.3694498836994171,0.2796574532985687,0.0577431283891201,0.31619977951049805,0.8357558250427246,0.02428898544769806,2.1906437722587206,0.9529944724070422,23.30198047255169,0.6222186809669009,15.12828664078015,230.56399653925655,3.31529724685066,4.2175932456818295,1.3280347321151365,-0.41754919900666565,0.9444634703161284,0.9549846548036807,0.9786295252767843,2.1906437722587206,-248.92069542973564,13438.349896228592,0.6544261842734911,0.43985513660609116,0.5833402033367269,1.0982080591564682,0.48125011894461783,0.7961922944189831,0.3241482326929509,0.5834198660842851,1.576743980613347,0.6610635421121738,0.7961736922725846,0.2675965705691361,0.583677919673161,1.8700993780619806,0.7454219076778434,0.7960848281247781,38.29166666666666,3.493,96.68624
V8_d300_b3,125,V8,46850,0.7256035804748535,0.25349247455596924,0.7069189548492432,0.6357077360153198,0.35769277811050415,0.26966392993927,0.05778698995709419,0.31640321016311646,0.8087587356567383,0.02106038072698528,2.2634037256110524,0.9480769915362451,21.795768316168072,0.6132110441575714,14.42778457096721,207.54225088222503,3.3542764844136577,4.291093861142677,1.3433602682912178,-0.4089364128382078,0.9433120953154028,0.9490842453860674,1.0046487546394878,2.2634037256110524,-117.30956086106079,11692.367315032112,0.6466878410037612,0.4209959763187122,0.5994135993644945,1.1336740791514794,0.4978524044416467,0.7893817520604584,0.2992379607975757,0.5996466837589979,1.6314141636350645,0.688659229742532,0.7893122215556168,0.23905081050302263,0.5998801972597358,1.9380421624409787,0.7766331525862324,0.7892480882361165,45.23333333333333,3.199,81.95411466666664
V8_d50_b3,126,V8,45418,0.6893182396888733,0.21304289996623993,0.5564571022987366,0.6031743288040161,0.36358505487442017,0.26400038599967957,0.06831292808055878,0.31662502884864807,0.7974850535392761,0.02238168148983596,2.519891727131661,0.944401695414213,22.661587847119137,0.5941921145503781,13.428906125592194,189.92213306088308,3.339521932324055,4.304316330779299,1.3910999818193555,-0.3978178940888444,0.9391756685799809,0.94607268561389,1.076928326091319,2.519891727131661,11.449825341935309,12113.116791842334,0.6317324696554896,0.4086732676241042,0.6576748867444202,1.1739562241813624,0.522162925714988,0.7758089613893631,0.29086314343053404,0.6578846966343108,1.6843302533399709,0.701053926994075,0.7757034270660611,0.23280155009584122,0.6580717246696757,1.9986216085099104,0.7867034675659808,0.7756327155722269,46.31666666666666,2.296,20.02724266666666
V8_d300_b4,127,V8,44110,0.707622766494751,0.2332262545824051,0.6282780170440674,0.6301513910293579,0.3781367540359497,0.2714734971523285,0.07002977281808853,0.3399198055267334,0.8193745613098145,0.019941121120401993,2.4115610574881465,0.9440173924738885,21.53848457537822,0.5920131821789315,14.74850794981506,213.40110249836917,3.3617294214454954,4.343877162123755,1.37468456530337,-0.39533206700481366,0.939354086144511,0.9459919828158186,1.064472886649749,2.4115610574881465,-162.14802829674863,11836.246978535644,0.6289763766117806,0.400706807836478,0.6339189205355813,1.1844036163532343,0.5231998063982517,0.7770380809750272,0.28164292036038563,0.6340048247421374,1.6991925944741868,0.7008404050729492,0.7769754705578793,0.22369754812707593,0.6342610340787402,2.0162929343010703,0.7839515132255492,0.7769287535191352,41.60833333333333,2.604,85.32787200000001
V8_d400_b4,128,V8,46483,0.7335379123687744,0.2558201849460602,0.7125957012176514,0.6438788175582886,0.36190730333328247,0.2768827974796295,0.055512018501758575,0.3108672797679901,0.822753369808197,0.02262027691069026,2.225328747274342,0.9504410623608671,22.451336259148945,0.6193871573380496,14.932702197532041,222.05402411942657,3.336409348957838,4.255918821186731,1.3351440843001012,-0.4142432564024402,0.9443374249395413,0.9519446254333765,0.9869385859156897,2.225328747274342,-204.32955732018502,12589.18081235384,0.6521582023284213,0.4304769203846676,0.5912202474167769,1.1158054220838947,0.4837890202315948,0.7935766628664228,0.311677960967391,0.5916924692267995,1.6033226340852096,0.6706404648946496,0.7934715089926768,0.25271245375260165,0.5922237578521101,1.9033909709884456,0.7605607373409309,0.7932777520044388,41.225,3.199,84.99103199999999
V8_d100_b4,130,V8,47165,0.7308782339096069,0.2574293315410614,0.7249199151992798,0.6398515701293945,0.35906094312667847,0.27388113737106323,0.05527053773403168,0.3157534599304199,0.8215336203575134,0.01990575673650468,2.4136365625249336,0.9455364988099587,22.15829417572461,0.6032891858024042,14.773507919824203,216.38856173206398,3.3643439893916356,4.334700141947474,1.3697778373737364,-0.3979117150344714,0.9401546969475666,0.9467124622968878,1.0433950293154877,2.4136365625249336,-132.74271599073904,12002.689571978295,0.6385521194921805,0.41274825530682374,0.6375368686006784,1.155855699055439,0.5045912590701584,0.7822474118992494,0.29284367566020053,0.637641975989498,1.658485457268686,0.6900250878365768,0.7821298570570556,0.23353985169967356,0.6378757792825407,1.968255926361796,0.7759270254166027,0.7820915928216081,43.45833333333334,2.212,52.47453866666667
V8_d50_b4,131,V8,47601,0.7074816226959229,0.22336982190608978,0.5937103033065796,0.6179327368736267,0.3631424903869629,0.2680283188819885,0.06146583333611488,0.31880277395248413,0.804628312587738,0.0200679709138072,2.593984962403421,0.9413233475806627,22.104064013128816,0.5964996499458085,14.071104485337237,200.55134404924115,3.359938677688539,4.354227979527833,1.398064395343034,-0.389378229492568,0.9371200488810908,0.9426387129812682,1.079984443867211,2.593984962403421,-42.017542154937416,11655.547376401799,0.6332893720461926,0.4044509349792908,0.6763957181425799,1.1810530888772943,0.5119926973144745,0.7761471908730402,0.2857742254927456,0.6767899368109739,1.6953208292859285,0.690128550257186,0.7760372690147672,0.22856382854721796,0.6770245767381615,2.008802861083158,0.7730899283773824,0.7759829475280879,40.1,1.911,32.415656
V8_d0_b4,132,V8,46466,0.649718701839447,0.1809055656194687,0.45157378911972046,0.5679528713226318,0.3704211115837097,0.26137951016426086,0.08085579425096512,0.3152264654636383,0.7890104055404663,0.021785479197513058,2.54070913769226,0.9439637668401017,22.670234902805234,0.5969978080742849,13.238172683815614,186.02636338122832,3.3444305754151946,4.311071672508389,1.3928853262687912,-0.3980585528851271,0.9394870278594332,0.9452598830606138,1.0751133439518719,2.54070913769226,106.46397314911434,12129.841031240945,0.6344250264290483,0.4219722340165467,0.658026951908234,1.1521464539826978,0.5107075702024861,0.7799359602681696,0.308130155692805,0.658465460465717,1.6521351649437177,0.6824675396845863,0.7797714872086539,0.2519060229013568,0.6587908133901792,1.9599172374426224,0.7671468373105885,0.7796718068397244,32.24166666666667,1.848,24.605504
V8_d200_b4,133,V8,49604,0.7289457321166992,0.2680453062057495,0.7666040658950806,0.6424940824508667,0.3585093319416046,0.2748706638813019,0.05452325940132141,0.3128984272480011,0.8335819840431213,0.021614489372440204,2.447757313557667,0.9471235687520491,23.146014733592597,0.603440260958519,14.81964911549419,221.86823802346464,3.3421957218862026,4.300283442187867,1.3744221268431975,-0.3994087553980612,0.9397174634926161,0.9485886703731957,1.0477760329450714,2.447757313557667,-155.68217288311195,12739.397268616685,0.6387905914774845,0.4153013510003395,0.6412506291666034,1.1519278548946839,0.5039514865771193,0.7824806585187034,0.2963942527673854,0.6413049755323041,1.6547923943917837,0.6863576088204029,0.7824717017757167,0.2382138417303507,0.6413619723660179,1.9658590992601321,0.7713677586424336,0.7824560868224149,47.26666666666666,3.227,87.980928
